NASA/LANGLEY NLF(1)-0215F AIRFOIL
    1.000000       0.000000    
   0.9953271      0.1741195E-02
   0.9893845      0.4127750E-02
   0.9827919      0.6846718E-02
   0.9758068      0.9668330E-02
   0.9686178      0.1240816E-01
   0.9611496      0.1504669E-01
   0.9532997      0.1762075E-01
   0.9450183      0.2015081E-01
   0.9363041      0.2265717E-01
   0.9271969      0.2516198E-01
   0.9177792      0.2767115E-01
   0.9081382      0.3017073E-01
   0.8983408      0.3265393E-01
   0.8884233      0.3512028E-01
   0.8784092      0.3756834E-01
   0.8683198      0.3999749E-01
   0.8581730      0.4240763E-01
   0.8479832      0.4479759E-01
   0.8377609      0.4716683E-01
   0.8275128      0.4951583E-01
   0.8172424      0.5184532E-01
   0.8069529      0.5415560E-01
   0.7966485      0.5644673E-01
   0.7863344      0.5871853E-01
   0.7760161      0.6096998E-01
   0.7656971      0.6319967E-01
   0.7553792      0.6540663E-01
   0.7450620      0.6759034E-01
   0.7347437      0.6975074E-01
   0.7244233      0.7188784E-01
   0.7141012      0.7400129E-01
   0.7037795      0.7609048E-01
   0.6934617      0.7815425E-01
   0.6831515      0.8019053E-01
   0.6728517      0.8219724E-01
   0.6625643      0.8417253E-01
   0.6522902      0.8611472E-01
   0.6420302      0.8802204E-01
   0.6317848      0.8989251E-01
   0.6215551      0.9172411E-01
   0.6113426      0.9351480E-01
   0.6011490      0.9526230E-01
   0.5909774      0.9696309E-01
   0.5808327      0.9861299E-01
   0.5707223      0.1002076    
   0.5606557      0.1017426    
   0.5506434      0.1032123    
   0.5406931      0.1046093    
   0.5308077      0.1059265    
   0.5209854      0.1071581    
   0.5112202      0.1082992    
   0.5015033      0.1093464    
   0.4918246      0.1102986    
   0.4821730      0.1111543    
   0.4725358      0.1119119    
   0.4628993      0.1125697    
   0.4532500      0.1131283    
   0.4435788      0.1135904    
   0.4338814      0.1139580    
   0.4241593      0.1142329    
   0.4144189      0.1144167    
   0.4046687      0.1145096    
   0.3949145      0.1145117    
